Customer ID;Churn Label;Churned;Account Length (in months);Local Calls;Local Mins;Intl Calls;Intl Mins;Intl Active;Intl Plan;Extra International Charges;Customer Service Calls;Avg Monthly GB Download;Unlimited Data Plan;Extra Data Charges;State;Phone Number;Gender;Age;Under 30;Senior;Group;Number of Customers in Group;Device Protection & Online Backup;Contract Type;Payment Method;Monthly Charge;Total Charges;Churn Category;Churn Reason;Fecha de contacto;Fecha de ultima transaccion;Antigüedad del cliente (en meses);Segmento de cliente;Promedio mensual de gastos;Número de quejas o soporte;Método preferido de contacto;Descuento aplicado;Hobby;Favorite TV Show;Internal Notes
1922-AXJQ;No;0;69;192;753,7;0;0;No;no;0;0;7;1;0;OK;307-5042;Hombre;55;No;No;Yes;4;Yes;  Two Year   ;credit card;39;2644;;;2022/03/21;27/12/22;43;Medio;32,88733623;3;SMS;VERDADERO;Running;Game of Thrones;No relevant issues
5800-ELVI;Yes;1;1;3;6;0;0;No;no;11,3;0;1;1;0;IA;361-5277;Hombre;35;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;39;39;Competitor;Competitor had better devices;2022-01-22;19/8/20;88;Medio;36,09193267;10;Teléfono;FALSO;Cooking;Friends;No relevant issues
6085-ZBGP;No;0;5;12;23,7;20;54;Yes;yes;0;0;1;1;0;ND;320-5715;Hombre;71;No;Yes;No;0;Yes;  Two Year   ;CREDIT CARD;19;88;;;2020/07/20;14/9/23;13;Alto;18,91870798;2;Email;VERDADERO;Gaming;Game of Thrones;No relevant issues
3309-UNOZ;No;0;9;38;85,2;0;0;No;no;0;0;20;1;0;FL;320-3461;Hombre;29;Yes;No;No;0;Yes;  Month-to-Month   ;CREDIT CARD;37;353;;;2023-05-21;18/8/22;58;Bajo;32,26016945;7;Email;VERDADERO;Gaming;Stranger Things;No relevant issues
7555-ATEQ;No;0;47;261;702,4;0;0;No;no;0;0;1;1;0;GA;315-1904;Female;59;No;No;No;0;Yes;  One Year   ;direct debit;38;1792;;;2021-06-02;25/10/22;22;Medio;35,16662035;7;Teléfono;VERDADERO;Gaming;Breaking Bad;No relevant issues
0285-BNUX;No;0;41;233;577,3;123;565.8;Yes;no;141,5;0;4;1;0;CA;375-5547;Hombre;43;No;No;Yes;2;Yes;  One Year   ;CREDIT CARD;21;879;;;2023/10/27;19/5/21;23;Bajo;25,13317371;1;SMS;VERDADERO;Reading;Breaking Bad;No relevant issues
2669-VLUL;No;0;25;49;125,2;100;430;Yes;no;86;0;6;1;0;NV;366-1433;Female;49;No;No;Yes;6;No;  Month-to-Month   ;CREDIT CARD;21;514;;;2020/04/27;8/2/20;84;Alto;19,42765571;5;SMS;FALSO;Gaming;Friends;No relevant issues
0526-PLMI;Yes;1;1;7;14;0;0;No;no;0;4;6;1;0;IN;317-9662;Female;57;No;No;No;0;No;  Month-to-Month   ;direct debit;47;47;Competitor;Competitor offered more data;2023-11-21;31/8/22;70;Alto;45,0778025;9;Email;VERDADERO;Gaming;Breaking Bad;No relevant issues
6771-CFQZ;No;0;3;7;17;0;0;No;no;0;0;37;0;0;SC;401-6803;Female;25;Yes;No;Yes;3;Yes;  Month-to-Month   ;direct debit;21;72;;;2022-06-14;29/12/22;11;Alto;23,41250546;10;Teléfono;FALSO;Cooking;Breaking Bad;No relevant issues
6822-MCHZ;No;0;26;179;337,3;0;0;No;no;0;0;6;1;0;WV;230-3940;Hombre;81;No;Yes;No;0;No;  Two Year   ;DIRECT DEBIT;51;1317;;;2020-06-02;29/7/20;36;Alto;50,20900871;1;Teléfono;VERDADERO;Running;Friends;No relevant issues
3168-DHLL;Yes;1;34;161;477,9;0;0;No;no;40,5;1;4;1;0;OR;328-6011;Female;67;No;Yes;No;0;No;  Month-to-Month   ;CREDIT CARD;31;1070;Competitor;Competitor made better offer;2020/02/15;6/3/22;39;Alto;28,36294523;4;Teléfono;VERDADERO;Cooking;Friends;No relevant issues
8588-DBVO;Yes;1;11;48;179,7;0;0;No;yes;0;2;2;1;0;IN;275-7319;Female;35;No;No;No;0;No;  Month-to-Month   ;direct debit;55;622;Competitor;Competitor offered more data;2021/07/04;19/1/20;60;Medio;51,10795486;10;Teléfono;FALSO;Running;Breaking Bad;No relevant issues
9331-GINT;Yes;1;28;165;451;56;285.6;Yes;no;95,2;4;7;1;0;OH;328-8747;Female;46;No;No;No;0;No;  Month-to-Month   ;credit card;37;1047;Price;Lack of affordable download/upload speed;2022/03/11;5/8/20;57;Medio;41,0710687;2;Email;FALSO;Cooking;Game of Thrones;No relevant issues
9765-YKHN;No;0;60;204;600,3;0;0;No;no;0;0;4;1;0;KS;251-2698;Female;64;No;No;No;0;Yes;  Two Year   ;CREDIT CARD;52;3119;;;2023/12/20;16/4/21;45;Bajo;59,50321614;5;Teléfono;FALSO;Gaming;Stranger Things;No relevant issues
4540-IVUI;Yes;1;9;36;102,1;0;0;No;no;0;1;9;1;0;NY;339-8388;Hombre;38;No;No;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;50;463;Price;Extra data charges;2022-03-17;19/10/20;91;Alto;47,25514486;8;SMS;FALSO;Reading;Stranger Things;No relevant issues
7006-DKNS;No;0;72;363;1006,1;0;0;No;no;0;0;37;0;5;VA;344-3145;Hombre;20;Yes;No;No;0;Yes;  Two Year   ;direct debit;38;2765;;;2023-09-13;24/1/22;118;Medio;37,19868628;3;Teléfono;VERDADERO;Cooking;Game of Thrones;No relevant issues
4494-XHHB;Yes;1;2;18;32,7;8;23.6;Yes;no;5,9;2;9;1;0;CT;374-5292;Female;66;No;Yes;No;0;No;  Month-to-Month   ;direct debit;8;20;Competitor;Competitor had better devices;2023-04-15;20/6/20;43;Medio;6,96666312;3;Email;FALSO;Cooking;Stranger Things;No relevant issues
6631-BEAO;No;0;41;143;286,1;0;0;No;no;0;0;5;1;0;OH;368-1288;Hombre;64;No;No;No;0;No;  Two Year   ;credit card;26;1053;;;2023-05-20;6/9/22;82;Alto;21,90997397;6;Teléfono;VERDADERO;Gaming;Breaking Bad;No relevant issues
9601-QTZN;No;0;51;342;763,4;0;0;No;no;0;0;0;1;0;NM;354-5764;Hombre;33;No;No;No;0;Yes;  Month-to-Month   ;direct debit;44;2241;;;2021-09-30;2/8/22;48;Medio;49,5547502;3;SMS;VERDADERO;Gaming;Friends;No relevant issues
8388-DFRE;Yes;1;8;45;126,6;84;403.2;Yes;no;80,6;2;11;1;0;WV;393-4843;Hombre;22;Yes;No;No;0;No;  Month-to-Month   ;direct debit;41;346;Dissatisfaction;Network reliability;2023-01-10;26/10/20;56;Alto;37,21009353;8;Email;VERDADERO;Reading;Breaking Bad;No relevant issues
9067-MDOY;Yes;1;26;83;207;104;408.2;Yes;no;204,1;0;6;1;0;HI;313-1578;Female;72;No;Yes;No;0;No;  Month-to-Month   ;credit card;63;1627;Price;Price too high;2020/09/29;21/6/20;73;Bajo;62,22367437;0;SMS;VERDADERO;Running;Breaking Bad;No relevant issues
0638-EFFG;No;0;13;93;199,2;39;139.1;Yes;no;34,8;0;3;0;52;MS;421-3226;Hombre;57;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;30;393;;;2021/06/05;6/6/20;101;Alto;35,26680726;8;Email;FALSO;Gaming;Friends;No relevant issues
0564-DOFI;No;0;24;123;311,2;0;0;No;no;0;0;0;0;0;SD;256-7449;Female;45;No;No;No;0;No;  One Year   ;CREDIT CARD;12;283;;;2020/03/18;14/1/22;69;Medio;11,77317673;9;SMS;VERDADERO;Reading;Stranger Things;No relevant issues
3492-CGKS;No;0;59;326;947,5;118;678.5;Yes;yes;0;0;3;1;0;MO;374-7787;Female;56;No;No;No;0;Yes;  Two Year   ;direct debit;54;3175;;;2023-09-21;2/2/23;61;Medio;54,58980458;10;SMS;FALSO;Cooking;Breaking Bad;No relevant issues
6058-RDLY;No;0;33;221;435,1;0;0;No;no;0;0;0;0;0;MA;389-1856;Hombre;68;No;Yes;No;0;No;  Two Year   ;CREDIT CARD;11;365;;;2020-11-06;20/5/20;24;Bajo;9,129973445;8;SMS;VERDADERO;Cooking;Friends;No relevant issues
7151-LUOD;No;0;2;10;22;8;25.2;Yes;yes;0;2;0;0;0;MN;377-2161;Hombre;60;No;No;No;0;No;  Month-to-Month   ;CREDIT CARD;9;16;;;2023-07-19;29/9/23;97;Medio;9,320430153;9;SMS;VERDADERO;Reading;Friends;No relevant issues
6965-RSIK;No;0;40;108;358,6;0;0;No;no;0;1;4;1;0;WI;374-8187;Female;44;No;No;No;0;Yes;  One Year   ;DIRECT DEBIT;42;1686;;;2020/08/07;20/7/23;56;Alto;39,05733385;9;SMS;VERDADERO;Gaming;Stranger Things;No relevant issues
7177-MUPO;No;0;73;352;881,9;292;1073.1;Yes;no;268,3;0;1;1;0;SD;333-4566;Hombre;48;No;No;No;0;Yes;  Two Year   ;credit card;39;2893;;;2020/08/02;8/5/23;57;Bajo;42,00595728;10;Teléfono;VERDADERO;Reading;Stranger Things;No relevant issues
9407-RLKQ;No;0;66;279;926,7;0;0;No;no;0;0;0;0;0;UT;337-9710;Hombre;47;No;No;Yes;4;No;  Two Year   ;credit card;6;376;;;2020-10-06;3/2/21;113;Bajo;5,229737204;5;Email;VERDADERO;Reading;Breaking Bad;No relevant issues
3852-MXTL;No;0;12;33;93;60;91.2;Yes;no;18,2;0;0;0;0;WV;357-2748;Hombre;24;Yes;No;No;0;No;  One Year   ;PAPER CHECK;8;92;;;2021-05-11;11/7/22;86;Alto;9,291115344;10;Teléfono;VERDADERO;Running;Friends;No relevant issues
9438-XVBQ;Yes;1;59;105;237,7;144;432;Yes;no;108;1;8;0;23;WV;321-8970;Hombre;37;No;No;No;0;Yes;  One Year   ;DIRECT DEBIT;48;2859;Dissatisfaction;Service dissatisfaction;2021/08/04;7/6/23;52;Alto;45,43583148;2;Teléfono;VERDADERO;Cooking;Breaking Bad;No relevant issues
4645-VREW;No;0;68;350;886,8;272;822.8;Yes;yes;0;2;0;0;0;FL;294-8152;Female;29;Yes;No;No;0;No;  Two Year   ;direct debit;12;831;;;2021-10-14;18/8/22;37;Medio;13,22491475;4;Teléfono;FALSO;Running;Game of Thrones;No relevant issues
2222-LMTK;No;0;27;114;269,8;0;0;No;no;0;0;1;1;0;MD;336-8080;Hombre;30;No;No;No;0;No;  Month-to-Month   ;direct debit;40;1092;;;2020-06-21;8/3/21;79;Medio;45,21846843;10;Email;VERDADERO;Gaming;Friends;No relevant issues
5182-ABGY;No;0;33;108;198,2;0;0;No;no;0;0;2;1;0;IL;378-1303;Hombre;71;No;Yes;No;0;Yes;  One Year   ;direct debit;35;1167;;;2023-01-07;26/5/23;84;Bajo;35,62150736;6;SMS;FALSO;Reading;Stranger Things;No relevant issues
1749-UENK;No;0;54;181;430,4;0;0;No;no;0;0;5;1;0;CA;264-4206;Hombre;50;No;No;No;0;No;  Two Year   ;direct debit;35;1903;;;2022/07/03;3/11/22;71;Medio;36,5385804;9;SMS;FALSO;Cooking;Breaking Bad;No relevant issues
8009-ZTJU;No;0;72;434;939,9;0;0;No;no;0;2;3;1;0;MT;324-6464;Hombre;40;No;No;Yes;4;Yes;  Two Year   ;DIRECT DEBIT;37;2707;;;2021/02/03;30/9/22;112;Alto;33,24498436;1;Email;VERDADERO;Cooking;Stranger Things;No relevant issues
0198-KRMA;No;0;55;428;884,6;0;0;No;no;0;0;17;1;0;AL;377-5258;Female;27;Yes;No;No;0;No;  Month-to-Month   ;CREDIT CARD;53;2946;;;2023/09/16;18/6/22;12;Alto;62,71116579;6;SMS;FALSO;Gaming;Friends;No relevant issues
5819-NRAR;No;0;18;135;282,9;72;176.4;Yes;no;58,8;0;0;0;0;WV;330-5680;Hombre;37;No;No;Yes;3;No;  One Year   ;credit card;9;158;;;2020/07/14;5/11/23;83;Medio;8,708167406;8;Teléfono;VERDADERO;Running;Game of Thrones;No relevant issues
8744-CPDY;Yes;1;2;5;11,6;0;0;No;no;0;1;14;1;0;WY;357-4332;Hombre;54;No;No;No;0;No;  Month-to-Month   ;credit card;23;45;Other;Don't know;2022/02/05;12/11/20;49;Bajo;27,19867641;7;Teléfono;FALSO;Reading;Stranger Things;No relevant issues
1043-LCVT;No;0;68;371;820,4;0;0;No;no;0;0;27;1;0;PA;353-1352;Hombre;66;No;Yes;Yes;5;No;  Month-to-Month   ;CREDIT CARD;50;3408;;;2020/12/26;27/5/23;63;Alto;42,6660221;2;Email;FALSO;Gaming;Stranger Things;No relevant issues
0193-XPLB;Yes;1;7;13;27,1;35;72.1;Yes;no;18;0;5;1;0;WV;382-8274;Hombre;64;No;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;38;257;Competitor;Competitor had better devices;2022-08-07;9/6/22;44;Bajo;32,89881954;7;Teléfono;VERDADERO;Reading;Breaking Bad;No relevant issues
0659-KJCI;No;0;9;64;141,5;0;0;No;no;0;0;6;1;0;AK;292-9250;Hombre;37;No;No;No;0;Yes;  One Year   ;CREDIT CARD;19;180;;;2022-12-10;9/4/22;55;Medio;19,51760651;3;Email;VERDADERO;Reading;Friends;No relevant issues
7175-TMBU;No;0;5;31;69,9;0;0;No;no;0;0;3;1;0;HI;333-7961;Hombre;37;No;No;Yes;2;No;  Month-to-Month   ;CREDIT CARD;18;86;;;2020-05-30;28/10/21;86;Medio;14,49240774;0;Email;FALSO;Gaming;Breaking Bad;No relevant issues
6082-JJBM;No;0;23;35;93;207;220.8;Yes;no;110,4;0;20;1;0;RI;360-3525;Female;23;Yes;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;46;1076;;;2023-02-10;16/4/22;119;Alto;42,69734766;1;Email;VERDADERO;Reading;Stranger Things;No relevant issues
1233-FARP;No;0;7;11;26,4;0;0;No;no;0;0;0;0;0;AZ;288-7651;Hombre;29;Yes;No;Yes;2;No;  Two Year   ;CREDIT CARD;9;62;;;2020/06/10;31/3/23;44;Medio;7,207963772;3;Email;VERDADERO;Cooking;Friends;No relevant issues
1542-GRAY;No;0;44;312;703,4;0;0;No;no;0;0;0;0;0;VT;320-7017;Female;38;No;No;No;0;No;  Two Year   ;credit card;12;530;;;2021/05/10;19/8/20;46;Alto;12,32290374;4;Email;FALSO;Reading;Friends;No relevant issues
1886-OCMJ;No;0;72;301;787;0;0;No;no;0;0;8;0;19;CT;392-5941;Hombre;65;No;No;Yes;6;Yes;  Two Year   ;CREDIT CARD;54;3894;;;2020-02-18;2/12/22;34;Alto;52,72018008;9;SMS;FALSO;Gaming;Game of Thrones;No relevant issues
8042-BZBY;No;0;14;66;203,2;0;0;No;no;0;0;4;1;0;DC;337-3125;Hombre;63;No;No;Yes;2;No;  One Year   ;DIRECT DEBIT;19;259;;;2022/11/18;23/10/22;43;Bajo;16,29285462;7;SMS;VERDADERO;Gaming;Stranger Things;No relevant issues
3244-NMRD;No;0;26;107;264,8;0;0;No;no;0;0;0;0;0;KY;324-8117;Hombre;29;Yes;No;No;0;No;  One Year   ;direct debit;10;274;;;2021/06/25;20/12/22;57;Medio;9,231114721;2;SMS;VERDADERO;Cooking;Stranger Things;No relevant issues
0713-BCTG;No;0;50;122;252,5;0;0;No;no;0;0;25;1;0;NE;340-5483;Female;54;No;No;Yes;3;Yes;  One Year   ;DIRECT DEBIT;34;1715;;;2021/11/29;22/9/21;72;Alto;33,45912083;10;Teléfono;VERDADERO;Reading;Stranger Things;No relevant issues
3826-UHYM;No;0;14;59;143,7;0;0;No;no;0;0;0;0;0;WA;253-10207;Female;23;Yes;No;No;0;No;  One Year   ;credit card;8;113;;;2020/05/05;5/7/20;120;Bajo;7,250839403;6;Teléfono;VERDADERO;Gaming;Breaking Bad;No relevant issues
7797-ZXLP;No;0;8;36;73,7;32;101.6;Yes;yes;0;0;9;1;0;PA;395-3248;Female;77;No;Yes;No;0;No;  Month-to-Month   ;direct debit;45;368;;;2020-07-02;24/5/21;2;Bajo;37,72597043;1;Email;FALSO;Running;Game of Thrones;No relevant issues
1387-XJRV;No;0;8;21;47,7;0;0;No;no;0;0;5;1;0;AK;342-1331;Hombre;51;No;No;Yes;4;No;  One Year   ;CREDIT CARD;21;171;;;2023-06-30;18/4/20;58;Medio;19,28350222;9;SMS;FALSO;Running;Stranger Things;No relevant issues
4621-QMQX;No;0;1;2;7;0;0;No;no;0;0;0;0;0;CO;304-2916;Hombre;54;No;No;No;0;No;  Month-to-Month   ;credit card;12;12;;;2023/06/18;28/4/22;105;Bajo;10,33214369;6;Email;VERDADERO;Gaming;Breaking Bad;No relevant issues
2243-VJKZ;No;0;71;182;706,9;0;0;No;no;0;0;6;1;0;CO;370-9592;Hombre;56;No;No;No;0;Yes;  One Year   ;DIRECT DEBIT;43;3072;;;2023-01-30;10/6/22;24;Bajo;41,02764823;0;SMS;VERDADERO;Running;Friends;No relevant issues
4763-HJCN;No;0;1;3;9;0;0;No;no;0;0;15;1;0;MS;417-6252;Hombre;60;No;No;Yes;6;No;  Month-to-Month   ;DIRECT DEBIT;18;18;;;2022-12-26;16/10/22;92;Medio;19,43262476;4;Email;FALSO;Cooking;Breaking Bad;No relevant issues
7962-BYGY;No;0;18;50;127,6;90;207;Yes;yes;0;2;0;0;0;AR;420-4089;Hombre;60;No;No;Yes;4;No;  Month-to-Month   ;CREDIT CARD;10;183;;;2023/07/09;31/1/23;52;Medio;11,74479582;7;Email;FALSO;Running;Breaking Bad;No relevant issues
1557-GSPG;Yes;1;53;90;316,6;0;0;No;no;49,5;0;1;1;0;MA;330-7483;Female;67;No;Yes;No;0;No;  One Year   ;direct debit;51;2702;Competitor;Competitor made better offer;2023-04-18;24/1/22;51;Bajo;50,3228133;4;SMS;VERDADERO;Reading;Friends;No relevant issues
9425-FNYR;No;0;58;161;350,5;0;0;No;no;0;0;3;1;0;KS;321-4798;Hombre;33;No;No;No;0;Yes;  Two Year   ;DIRECT DEBIT;44;2574;;;2023/09/27;8/6/20;56;Medio;49,43408399;1;SMS;FALSO;Running;Game of Thrones;No relevant issues
0111-ULQC;No;0;40;118;242,7;0;0;No;no;0;0;0;0;0;MO;409-1244;Female;51;No;No;No;0;No;  Two Year   ;CREDIT CARD;13;525;;;2023-09-09;27/5/21;62;Medio;13,60658241;7;Email;VERDADERO;Running;Stranger Things;No relevant issues
0616-KAYO;No;0;58;274;867,3;232;516.2;Yes;yes;0;0;5;0;29;UT;413-6346;Hombre;37;No;No;No;0;No;  Two Year   ;credit card;55;3169;;;2022-08-06;30/3/20;48;Medio;54,41054646;6;Teléfono;VERDADERO;Gaming;Friends;No relevant issues
1350-VGWO;Yes;1;34;215;444,6;8,57375;330.089.375;Yes;no;11;4;8;0;56;NV;379-8805;Female;30;No;No;No;0;No;  Month-to-Month   ;CREDIT CARD;37;1252;Competitor;Competitor offered more data;2023-03-12;3/3/22;74;Alto;43,03006652;7;Email;VERDADERO;Cooking;Breaking Bad;No relevant issues
0013-SKKN;No;0;21;34;123,6;0;0;No;no;0;0;4;1;0;OR;389-3983;Female;32;No;No;Yes;3;No;  Month-to-Month   ;DIRECT DEBIT;17;341;;;2023-09-02;16/6/20;44;Bajo;15,70894021;10;SMS;FALSO;Reading;Game of Thrones;No relevant issues
6445-OOXX;No;0;64;254;572,3;0;0;No;no;0;2;6;1;0;KS;418-3135;Female;48;No;No;Yes;6;Yes;  Two Year   ;direct debit;53;3348;;;2022-12-31;22/10/23;56;Bajo;54,57394855;0;SMS;FALSO;Cooking;Stranger Things;No relevant issues
3252-VLNU;Yes;1;29;232;471;116;342.2;Yes;no;171,1;5;11;1;0;GA;333-6575;Female;75;No;Yes;No;0;Yes;  Month-to-Month   ;DIRECT DEBIT;40;1178;Other;Don't know;2021-06-26;16/11/23;68;Alto;39,20796009;2;Teléfono;VERDADERO;Gaming;Game of Thrones;No relevant issues
8142-NFYD;No;0;28;84;277,3;0;0;No;no;0;1;4;1;0;NY;367-3950;Hombre;42;No;No;Yes;2;No;  Month-to-Month   ;direct debit;49;1350;;;2022-10-14;7/10/21;91;Medio;52,96390828;10;Teléfono;FALSO;Gaming;Stranger Things;No relevant issues
1930-FDBX;No;0;3;7;18,5;18;29.4;Yes;no;5,9;0;0;0;0;SD;420-9838;Female;39;No;No;No;0;No;  Month-to-Month   ;credit card;13;39;;;2022-09-22;28/12/22;43;Alto;13,49406994;0;SMS;VERDADERO;Gaming;Friends;No relevant issues
3085-LHIC;Yes;1;27;70;269,1;0;0;No;no;0;4;3;1;0;CT;398-8122;Female;34;No;No;No;0;No;  Month-to-Month   ;direct debit;26;688;Other;Don't know;2020-01-21;13/12/22;45;Medio;23,8064109;2;Teléfono;VERDADERO;Running;Game of Thrones;No relevant issues
6537-MOAT;No;0;5;20;49,2;10;50;Yes;yes;0;0;17;1;0;MN;371-6284;Hombre;26;Yes;No;No;0;Yes;  Month-to-Month   ;CREDIT CARD;23;115;;;2022/04/29;27/7/23;86;Medio;21,93252802;5;SMS;FALSO;Running;Breaking Bad;No relevant issues
8965-IZMK;Yes;1;39;144;276;0;0;No;no;24,3;0;2;1;0;ID;421-1469;Hombre;53;No;No;No;0;Yes;  Month-to-Month   ;direct debit;46;1797;Competitor;Competitor had better devices;2020/06/08;26/8/21;102;Alto;52,44057385;1;SMS;VERDADERO;Gaming;Stranger Things;No relevant issues
5727-EFEL;No;0;53;206;423;212;249.1;Yes;no;49,8;1;0;0;0;SC;330-1429;Female;60;No;No;No;0;No;  Two Year   ;CREDIT CARD;7;357;;;2023/02/18;5/11/20;116;Bajo;6,667355168;9;Teléfono;VERDADERO;Reading;Stranger Things;No relevant issues
3204-PDEE;No;0;61;80;244,3;0;0;No;no;0;1;0;0;0;TN;338-1815;Hombre;60;No;No;Yes;6;No;  Two Year   ;CREDIT CARD;9;576;;;2021/10/26;29/12/21;22;Bajo;10,57837654;4;Email;VERDADERO;Cooking;Breaking Bad;No relevant issues
9915-HVGV;No;0;72;367;1144,1;0;0;No;no;0;0;5;0;41;NE;280-7510;Female;21;Yes;No;No;0;Yes;  One Year   ;DIRECT DEBIT;34;2416;;;2023/02/11;23/5/21;69;Alto;35,73750891;6;Teléfono;VERDADERO;Reading;Game of Thrones;No relevant issues
7957-VIDB;No;0;40;91;198,6;0;0;No;no;0;0;13;1;0;SC;272-5145;Female;31;No;No;No;0;No;  Month-to-Month   ;credit card;42;1665;;;2020/02/10;10/4/23;113;Medio;42,021105;5;Teléfono;VERDADERO;Reading;Stranger Things;No relevant issues
1487-XYFA;Yes;1;33;95;330,9;132;188.1;Yes;no;62,7;2;13;1;0;FL;325-7339;Hombre;44;No;No;No;0;No;  Month-to-Month   ;direct debit;48;1605;Attitude;Attitude of support person;2020-09-07;12/7/22;23;Bajo;50,25922529;3;Email;FALSO;Cooking;Friends;No relevant issues
0164-JYIQ;No;0;5;14;57,1;20;65.5;Yes;no;32,8;0;24;1;0;CT;369-7748;Female;32;No;No;No;0;No;  One Year   ;CREDIT CARD;32;168;;;2023/11/10;3/2/21;2;Medio;30,99335225;7;Email;VERDADERO;Reading;Game of Thrones;No relevant issues
8626-VVMO;No;0;2;18;36,8;0;0;No;no;0;2;0;0;0;PA;325-7456;Hombre;39;No;No;No;0;No;  One Year   ;credit card;14;35;;;2020-10-23;15/7/23;110;Bajo;11,4927005;10;SMS;VERDADERO;Gaming;Friends;No relevant issues
6633-AISY;No;0;17;32;68,9;68;244.8;Yes;no;81,6;0;0;0;0;IN;367-5616;Hombre;54;No;No;No;0;No;  Month-to-Month   ;CREDIT CARD;8;135;;;2022-05-29;6/11/21;34;Bajo;7,612433098;7;Teléfono;VERDADERO;Reading;Friends;No relevant issues
4822-WIJZ;No;0;57;81;229,4;171;752.4;Yes;yes;0;1;5;1;0;FL;367-1681;Female;36;No;No;No;0;Yes;  Two Year   ;direct debit;34;1954;;;2023/04/08;20/3/22;111;Medio;29,39962125;2;Email;VERDADERO;Running;Stranger Things;No relevant issues
2888-LKAG;Yes;1;1;2;7;0;0;No;no;0;0;35;1;0;NY;349-6911;Hombre;26;Yes;No;No;0;No;  Month-to-Month   ;DIRECT DEBIT;52;52;Dissatisfaction;Product dissatisfaction;2022-09-04;25/7/22;45;Bajo;57,30082729;6;Teléfono;FALSO;Running;Game of Thrones;No relevant issues
3828-QDWL;No;0;52;83;259,8;260;405.6;Yes;yes;0;2;17;1;0;DE;374-4664;Female;29;Yes;No;No;0;Yes;  One Year   ;DIRECT DEBIT;44;2310;;;2020/01/11;12/12/22;119;Bajo;46,40552588;4;SMS;VERDADERO;Gaming;Friends;No relevant issues
4676-RXAH;No;0;70;187;422,5;1050;1022;Yes;yes;0;0;5;0;36;MD;383-6029;Female;56;No;No;No;0;No;  Two Year   ;credit card;24;1676;;;2023/12/05;19/11/23;60;Medio;20,48841129;4;Teléfono;FALSO;Running;Stranger Things;No relevant issues
9108-DUOU;No;0;9;44;86,6;36;140.4;Yes;no;70,2;1;0;0;0;NJ;327-9341;Hombre;43;No;No;No;0;No;  One Year   ;credit card;13;113;;;2020-06-07;21/10/20;14;Alto;14,63916853;1;SMS;VERDADERO;Gaming;Stranger Things;No relevant issues
2211-MSNF;No;0;56;282;731,3;0;0;No;no;0;0;5;1;0;NM;303-2512;Female;69;No;Yes;No;0;Yes;  Two Year   ;DIRECT DEBIT;34;1908;;;2020-09-15;24/11/23;43;Bajo;27,76532447;5;SMS;VERDADERO;Running;Friends;No relevant issues
8414-FIPV;No;0;1;6;14;0;0;No;no;0;2;3;1;0;ND;343-8473;Female;42;No;No;No;0;No;  Month-to-Month   ;CREDIT CARD;17;17;;;2022/03/04;21/4/23;88;Bajo;18,53214866;5;SMS;VERDADERO;Reading;Friends;No relevant issues
9304-PHVZ;No;0;25;67;151,5;100;387.5;Yes;no;96,9;0;0;0;0;DE;417-2716;Female;53;No;No;No;0;No;  One Year   ;direct debit;8;202;;;2022/08/17;31/3/21;89;Bajo;7,29762935;9;SMS;VERDADERO;Reading;Breaking Bad;No relevant issues
5297-BENZ;No;0;11;81;166,7;0;0;No;no;0;0;14;1;0;TX;374-8042;Hombre;29;Yes;No;No;0;Yes;  Month-to-Month   ;CREDIT CARD;48;537;;;2021/02/10;7/11/20;25;Alto;48,79156148;4;Email;FALSO;Cooking;Friends;No relevant issues
9697-APBH;Yes;1;3;18;48,3;12;35.4;Yes;no;11,8;5;7;1;0;WI;312-6040;Female;47;No;No;No;0;No;  Month-to-Month   ;direct debit;55;166;Price;Price too high;2023-03-11;1/12/22;94;Medio;55,52820322;4;SMS;VERDADERO;Reading;Friends;No relevant issues
4773-AYIJ;No;0;8;14;45,1;0;0;No;no;0;0;9;1;0;OK;393-4823;Hombre;77;No;Yes;Yes;4;No;  Two Year   ;CREDIT CARD;13;100;;;2023/04/18;26/1/23;88;Bajo;14,35116911;4;Email;VERDADERO;Gaming;Stranger Things;No relevant issues
7432-UUYS;No;0;51;173;458,5;0;0;No;no;0;0;2;1;0;SC;403-8915;Hombre;61;No;No;No;0;No;  One Year   ;CREDIT CARD;51;2582;;;2020/02/29;1/12/23;97;Medio;50,58866904;1;Email;FALSO;Reading;Stranger Things;No relevant issues
0523-FMKS;No;0;1;4;9;0;0;No;no;0;0;13;1;0;OK;405-1780;Female;19;Yes;No;No;0;No;  Month-to-Month   ;credit card;14;14;;;2020/12/04;14/9/21;9;Medio;11,21196532;2;Teléfono;FALSO;Running;Stranger Things;No relevant issues
9947-TJJJ;No;0;60;76;239,4;0;0;No;no;0;0;0;0;0;OR;377-1293;Hombre;48;No;No;Yes;3;No;  Two Year   ;CREDIT CARD;8;476;;;2021/06/13;8/6/23;21;Bajo;6,719209656;2;SMS;FALSO;Running;Breaking Bad;No relevant issues
